,date,away_team,home_team,Aaron Smith,Andy Nagy,Ashley Moyer-Gleich,Ben Taylor,Bennie Adams,Bill Kennedy,Bill Spooner,Brandon Adair,Brent Barnaky,Brett Nansel,Brian Forte,CJ Washington,Courtney Kirkland,Curtis Blair,Danny Crawford,David Guthrie,David Jones,Dedric Taylor,Derek Richardson,Derrick Collins,Derrick Stafford,Ed Malloy,Eli Roe,Eric Dalen,Eric Lewis,Evan Scott,Gary Zielinski,Gediminas Petraitis,Haywoode Workman,JB DeRosa,JT Orr,Jacyn Goble,James Capers,James Williams,Jason Goldenberg,Jason Phillips,Jenna Schroeder,John Butler,John Conley,John Goble,Jonathan Sterling,Josh Tiven,Justin Van Duyne,Kane Fitzgerald,Karl Lane,Ken Mauer,Kevin Cutler,Kevin Scott,Lauren Holtkamp,Leon Wood,Leroy Richardson,Marat Kogut,Marc Davis,Mark Ayotte,Mark Lindsay,Matt Boland,Matt Myers,Michael Smith,Mike Callahan,Mitchell Ervin,Monty McCutchen,Mousa Dagher,Natalie Sago,Nate Green,Nick Buchert,Pat Fraher,Phenizee Ransom,Randy Richardson,Ray Acosta,Rodney Mott,Ron Garretson,Scott Foster,Scott Twardoski,Scott Wall,Sean Corbin,Sean Wright,Simone Jelks,Steve Anderson,Suyash Mehta,Tom Washington,Tony Brothers,Tony Brown,Tre Maddox,Tyler Ford,Vladimir Voyard-Tadal,Zach Zarba,b2b_home,threein4_home,fourin5_home,rest2_home,rest3_plus_home,b2b_away,threein4_away,fourin5_away,rest2_away,rest3_plus_away,away_traveled,time_diff
1007,2018-05-03,Philadelphia,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0,0,0,1,0,0,0,0,1,0,268.73055610679523,0
1008,2018-05-09,Philadelphia,Boston,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,268.73055610679523,0
1009,2018-10-16,Philadelphia,Boston,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,268.73055610679523,0
1010,2018-12-25,Philadelphia,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,268.73055610679523,0
1011,2015-12-26,Philadelphia,Phoenix,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,2087.005144799981,-2
1012,2016-12-23,Philadelphia,Phoenix,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2087.005144799981,-2
1013,2017-12-31,Philadelphia,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,2087.005144799981,-2
1014,2019-01-02,Philadelphia,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,2087.005144799981,-2
1015,2019-11-04,Philadelphia,Phoenix,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,0,2087.005144799981,-2
1016,2016-01-20,Philadelphia,Orlando,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,870.4024640067317,0
1017,2016-02-28,Philadelphia,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,870.4024640067317,0
1018,2017-02-09,Philadelphia,Orlando,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,870.4024640067317,0
1019,2017-03-20,Philadelphia,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,870.4024640067317,0
1020,2018-03-22,Philadelphia,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0,0,0,0,0,1,1,0,0,0,870.4024640067317,0
1021,2018-11-14,Philadelphia,Orlando,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,870.4024640067317,0
1022,2019-03-25,Philadelphia,Orlando,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,870.4024640067317,0
1023,2019-11-13,Philadelphia,Orlando,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,870.4024640067317,0
1024,2016-01-01,Philadelphia,L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2409.174164680288,-3
1025,2017-03-12,Philadelphia,L.A. Lakers,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,2409.174164680288,-3
1026,2017-11-15,Philadelphia,L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2409.174164680288,-3
1027,2019-01-29,Philadelphia,L.A. Lakers,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2409.174164680288,-3
1028,2016-03-27,Philadelphia,Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2524.1255828027065,-3
1029,2017-03-14,Philadelphia,Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,0,0,1,0,0,1,1,0,0,2524.1255828027065,-3
1030,2017-11-11,Philadelphia,Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,0,0,1,0,0,0,0,0,0,2524.1255828027065,-3
1031,2019-01-31,Philadelphia,Golden State,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,2524.1255828027065,-3
1032,2015-12-16,Memphis,Chicago,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,477.12177071748516,0
1033,2017-03-15,Memphis,Chicago,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,477.12177071748516,0
1034,2018-03-07,Memphis,Chicago,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,477.12177071748516,0
1035,2019-02-13,Memphis,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,0,1,0,0,1,0,0,0,0,477.12177071748516,0
1036,2019-12-04,Memphis,Chicago,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0,0,0,0,0,0,1,1,0,0,477.12177071748516,0
1037,2015-12-26,Memphis,Charlotte,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,512.7754664406708,1
1038,2016-11-21,Memphis,Charlotte,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,512.7754664406708,1
1039,2018-03-22,Memphis,Charlotte,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,0,512.7754664406708,1
1040,2019-02-01,Memphis,Charlotte,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,512.7754664406708,1
1041,2019-11-13,Memphis,Charlotte,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,512.7754664406708,1
1042,2016-04-12,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1621.8216730241131,-2
1043,2016-11-16,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1621.8216730241131,-2
1044,2017-01-04,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1621.8216730241131,-2
1045,2017-11-04,Memphis,L.A. Clippers,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1621.8216730241131,-2
1046,2018-01-02,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1621.8216730241131,-2
1047,2018-11-23,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1621.8216730241131,-2
1048,2019-03-31,Memphis,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1,1,1,0,0,1,0,0,0,0,1621.8216730241131,-2
1049,2015-12-23,Memphis,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,761.2158901653512,1
1050,2017-01-18,Memphis,Washington,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0,0,0,0,0,0,0,0,1,0,761.2158901653512,1
1051,2017-12-13,Memphis,Washington,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,761.2158901653512,1
1052,2019-03-16,Memphis,Washington,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,761.2158901653512,1
1053,2016-03-25,Memphis,San Antonio,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,636.3466701379187,0
1054,2016-04-17,Memphis,San Antonio,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,636.3466701379187,0
1055,2016-04-19,Memphis,San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,0,636.3466701379187,0
1056,2017-03-23,Memphis,San Antonio,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,636.3466701379187,0
1057,2017-04-04,Memphis,San Antonio,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,636.3466701379187,0
1058,2017-04-15,Memphis,San Antonio,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,636.3466701379187,0
1059,2017-04-17,Memphis,San Antonio,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,636.3466701379187,0
1060,2017-04-25,Memphis,San Antonio,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,1,0,0,0,0,1,0,636.3466701379187,0
1061,2017-11-29,Memphis,San Antonio,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,636.3466701379187,0
1062,2018-03-05,Memphis,San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,636.3466701379187,0
1063,2018-11-21,Memphis,San Antonio,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,636.3466701379187,0
1064,2019-01-05,Memphis,San Antonio,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,636.3466701379187,0
1065,2019-11-11,Memphis,San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,636.3466701379187,0
1066,2016-03-14,Memphis,Houston,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,486.8484111965211,0
1067,2017-01-13,Memphis,Houston,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,1,1,0,0,0,0,0,0,0,486.8484111965211,0
1068,2017-03-04,Memphis,Houston,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,0,1,0,1,0,0,0,0,486.8484111965211,0
1069,2017-10-23,Memphis,Houston,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,486.8484111965211,0
1070,2017-11-11,Memphis,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,1,486.8484111965211,0
1071,2018-12-31,Memphis,Houston,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,486.8484111965211,0
1072,2019-01-14,Memphis,Houston,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,486.8484111965211,0
1073,2016-02-05,Memphis,New York,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,949.0791526040395,1
1074,2016-10-29,Memphis,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,1,0,0,0,1,0,949.0791526040395,1
1075,2017-12-06,Memphis,New York,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0,1,0,0,0,0,0,1,0,0,949.0791526040395,1
1076,2019-02-03,Memphis,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,949.0791526040395,1
1077,2015-12-09,Memphis,Detroit,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,620.8687712494177,1
1078,2016-12-21,Memphis,Detroit,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,1,1,1,0,0,620.8687712494177,1
1079,2018-02-01,Memphis,Detroit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,620.8687712494177,1
1080,2019-04-09,Memphis,Detroit,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,620.8687712494177,1
1081,2016-03-12,Memphis,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,330.47212699313,1
1082,2017-03-16,Memphis,Atlanta,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,330.47212699313,1
1083,2018-02-06,Memphis,Atlanta,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,330.47212699313,1
1084,2019-03-13,Memphis,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,0,0,1,0,0,0,0,1,0,330.47212699313,1
1085,2016-12-31,Memphis,Sacramento,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1751.5465740921734,-2
1086,2017-03-27,Memphis,Sacramento,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,1751.5465740921734,-2
1087,2017-12-31,Memphis,Sacramento,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,1751.5465740921734,-2
1088,2018-10-24,Memphis,Sacramento,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1751.5465740921734,-2
1089,2018-12-21,Memphis,Sacramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0,0,1,0,0,0,0,0,0,0,1751.5465740921734,-2
1090,2016-02-21,Memphis,Toronto,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,818.6057969704912,1
1091,2016-11-30,Memphis,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0,0,0,0,0,0,0,1,0,0,818.6057969704912,1
1092,2018-02-04,Memphis,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,818.6057969704912,1
1093,2019-01-19,Memphis,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,0,818.6057969704912,1
1094,2016-01-04,Memphis,Portland,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1853.0914859048248,-2
1095,2017-01-27,Memphis,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,1853.0914859048248,-2
