,Unnamed: 0,date,away_team,home_team,teams,Aaron Smith,Andy Nagy,Ashley Moyer-Gleich,Ben Taylor,Bennie Adams,Bill Kennedy,Bill Spooner,Brandon Adair,Brent Barnaky,Brett Nansel,Brian Forte,CJ Washington,Courtney Kirkland,Curtis Blair,Danny Crawford,David Guthrie,David Jones,Dedric Taylor,Derek Richardson,Derrick Collins,Derrick Stafford,Ed Malloy,Eli Roe,Eric Dalen,Eric Lewis,Evan Scott,Gary Zielinski,Gediminas Petraitis,Haywoode Workman,JB DeRosa,JT Orr,Jacyn Goble,James Capers,James Williams,Jason Goldenberg,Jason Phillips,Jenna Schroeder,John Butler,John Conley,John Goble,Jonathan Sterling,Josh Tiven,Justin Van Duyne,Kane Fitzgerald,Karl Lane,Ken Mauer,Kevin Cutler,Kevin Scott,Lauren Holtkamp,Leon Wood,Leroy Richardson,Marat Kogut,Marc Davis,Mark Ayotte,Mark Lindsay,Matt Boland,Matt Myers,Michael Smith,Mike Callahan,Mitchell Ervin,Monty McCutchen,Mousa Dagher,Natalie Sago,Nate Green,Nick Buchert,Pat Fraher,Phenizee Ransom,Randy Richardson,Ray Acosta,Rodney Mott,Ron Garretson,Scott Foster,Scott Twardoski,Scott Wall,Sean Corbin,Sean Wright,Simone Jelks,Steve Anderson,Suyash Mehta,Tom Washington,Tony Brothers,Tony Brown,Tre Maddox,Tyler Ford,Vladimir Voyard-Tadal,Zach Zarba,Team_x,b2b_home,threein4_home,fourin5_home,rest2_home,rest3_plus_home,Team_y,b2b_away,threein4_away,fourin5_away,rest2_away,rest3_plus_away
4191,4191,2018-12-28,Detroit,Indiana,Detroit @ Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,Indiana,0,0,0,0,0,Detroit,0,0,0,0,0
4192,4192,2018-12-28,L.A. Clippers,L.A. Lakers,LA Clippers @ L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,L.A. Lakers,1,1,1,0,0,LA Clippers,0,0,0,0,0
4193,4193,2018-12-28,Oklahoma City,Phoenix,Oklahoma City @ Phoenix,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,Phoenix,0,0,0,0,0,Oklahoma City,0,0,0,1,0
4194,4194,2018-12-28,San Antonio,Denver,San Antonio @ Denver,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,0,0,0,0,0,San Antonio,0,0,0,0,0
4195,4195,2018-12-28,Toronto,Orlando,Toronto @ Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlando,0,0,0,0,0,Toronto,0,0,0,0,0
4196,4196,2018-12-29,Boston,Memphis,Boston @ Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,Memphis,0,0,0,1,0,Boston,0,0,0,0,0
4197,4197,2018-12-29,Brooklyn,Milwaukee,Brooklyn @ Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,0,0,0,0,0,Brooklyn,1,1,0,0,0
4198,4198,2018-12-29,Charlotte,Washington,Charlotte @ Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,Washington,1,1,0,0,0,Charlotte,1,1,0,0,0
4199,4199,2018-12-29,Cleveland,Atlanta,Cleveland @ Atlanta,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta,1,1,0,0,0,Cleveland,1,1,0,0,0
4200,4200,2018-12-29,Denver,Phoenix,Denver @ Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix,1,1,0,0,0,Denver,1,1,0,0,0
4201,4201,2018-12-29,Golden State,Portland,Golden State @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland,0,0,0,0,0,Golden State,0,0,0,0,0
4202,4202,2018-12-29,Houston,New Orleans,Houston @ New Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,New Orleans,1,1,0,0,0,Houston,0,0,0,0,0
4203,4203,2018-12-29,New York,Utah,New York @ Utah,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,Utah,0,0,0,0,0,New York,0,0,0,0,0
4204,4204,2018-12-29,San Antonio,L.A. Clippers,San Antonio @ LA Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,LA Clippers,1,1,0,0,0,San Antonio,1,1,0,0,0
4205,4205,2018-12-30,Chicago,Toronto,Chicago @ Toronto,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toronto,0,0,0,0,0,Chicago,0,0,0,0,0
4206,4206,2018-12-30,Detroit,Orlando,Detroit @ Orlando,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Orlando,0,0,0,0,0,Detroit,0,0,0,0,0
4207,4207,2018-12-30,Minnesota,Miami,Minnesota @ Miami,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Miami,0,0,0,0,0,Minnesota,0,0,0,0,0
4208,4208,2018-12-30,Oklahoma City,Dallas,Oklahoma City @ Dallas,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dallas,0,0,0,0,0,Oklahoma City,0,0,0,0,0
4209,4209,2018-12-30,Philadelphia,Portland,Philadelphia @ Portland,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Portland,1,1,1,0,0,Philadelphia,0,0,0,1,0
4210,4210,2018-12-30,Sacramento,L.A. Lakers,Sacramento @ L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Lakers,0,1,1,0,0,Sacramento,0,0,0,1,0
4211,4211,2018-12-31,Atlanta,Indiana,Atlanta @ Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Indiana,0,0,0,1,0,Atlanta,0,1,1,0,0
4212,4212,2018-12-31,Boston,San Antonio,Boston @ San Antonio,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,San Antonio,0,1,1,0,0,Boston,0,0,0,0,0
4213,4213,2018-12-31,Dallas,Oklahoma City,Dallas @ Oklahoma City,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,Oklahoma City,1,1,0,0,0,Dallas,1,1,1,0,0
4214,4214,2018-12-31,Golden State,Phoenix,Golden State @ Phoenix,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,Phoenix,0,1,1,0,0,Golden State,0,0,0,0,0
4215,4215,2018-12-31,Memphis,Houston,Memphis @ Houston,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Houston,0,0,0,0,0,Memphis,0,0,0,0,0
4216,4216,2018-12-31,Minnesota,New Orleans,Minnesota @ New Orleans,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Orleans,0,1,1,0,0,Minnesota,1,1,1,0,0
4217,4217,2018-12-31,Orlando,Charlotte,Orlando @ Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Charlotte,0,1,1,0,0,Orlando,1,1,1,0,0
4218,4218,2019-01-01,Detroit,Milwaukee,Detroit @ Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,0,0,0,1,0,Detroit,0,0,0,0,0
4219,4219,2019-01-01,New York,Denver,New York @ Denver,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,Denver,0,0,0,1,0,New York,0,0,0,1,0
4220,4220,2019-01-01,Philadelphia,L.A. Clippers,Philadelphia @ LA Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Clippers,0,0,0,1,0,Philadelphia,0,0,0,0,0
4221,4221,2019-01-01,Portland,Sacramento,Portland @ Sacramento,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento,0,0,0,0,0,Portland,0,1,1,0,0
4222,4222,2019-01-01,Utah,Toronto,Utah @ Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,Toronto,0,0,0,0,0,Utah,0,0,0,1,0
4223,4223,2019-01-02,Atlanta,Washington,Atlanta @ Washington,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Washington,0,0,0,0,1,Atlanta,0,0,1,0,0
4224,4224,2019-01-02,Dallas,Charlotte,Dallas @ Charlotte,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Charlotte,0,0,1,0,0,Dallas,0,1,1,0,0
4225,4225,2019-01-02,Detroit,Memphis,Detroit @ Memphis,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Memphis,0,0,0,0,0,Detroit,1,1,1,0,0
4226,4226,2019-01-02,Miami,Cleveland,Miami @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,0,1,Miami,0,0,0,1,0
4227,4227,2019-01-02,Minnesota,Boston,Minnesota @ Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston,0,0,0,0,0,Minnesota,0,1,1,0,0
4228,4228,2019-01-02,New Orleans,Brooklyn,New Orleans @ Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn,0,0,0,0,1,New Orleans,0,0,1,0,0
4229,4229,2019-01-02,Oklahoma City,L.A. Lakers,Oklahoma City @ L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,L.A. Lakers,0,0,0,1,0,Oklahoma City,0,1,1,0,0
4230,4230,2019-01-02,Orlando,Chicago,Orlando @ Chicago,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago,0,0,0,1,0,Orlando,0,1,1,0,0
4231,4231,2019-01-02,Philadelphia,Phoenix,Philadelphia @ Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix,0,0,1,0,0,Philadelphia,1,1,0,0,0
4232,4232,2019-01-03,Denver,Sacramento,Denver @ Sacramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,Sacramento,0,0,0,0,0,Denver,0,0,0,0,0
4233,4233,2019-01-03,Houston,Golden State,Houston @ Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,Golden State,0,0,0,1,0,Houston,0,0,0,1,0
4234,4234,2019-01-03,Toronto,San Antonio,Toronto @ San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,San Antonio,0,0,0,1,0,Toronto,0,0,0,0,0
4235,4235,2019-01-04,Atlanta,Milwaukee,Atlanta @ Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Milwaukee,0,0,0,1,0,Atlanta,0,0,0,0,0
4236,4236,2019-01-04,Brooklyn,Memphis,Brooklyn @ Memphis,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,0,0,0,0,0,Brooklyn,0,0,0,0,0
4237,4237,2019-01-04,Dallas,Boston,Dallas @ Boston,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,Boston,0,0,0,0,0,Dallas,0,0,1,0,0
4238,4238,2019-01-04,Indiana,Chicago,Indiana @ Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Chicago,0,0,0,0,0,Indiana,0,0,0,0,1
4239,4239,2019-01-04,L.A. Clippers,Phoenix,LA Clippers @ Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,Phoenix,0,0,0,0,0,LA Clippers,0,0,0,1,0
4240,4240,2019-01-04,New York,L.A. Lakers,New York @ L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Lakers,0,0,0,0,0,New York,0,0,0,1,0
4241,4241,2019-01-04,Oklahoma City,Portland,Oklahoma City @ Portland,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Portland,0,0,0,1,0,Oklahoma City,0,0,1,0,0
4242,4242,2019-01-04,Orlando,Minnesota,Orlando @ Minnesota,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota,0,0,1,0,0,Orlando,0,0,1,0,0
4243,4243,2019-01-04,Utah,Cleveland,Utah @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,0,0,Utah,0,0,0,1,0
4244,4244,2019-01-04,Washington,Miami,Washington @ Miami,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,0,0,0,0,0,Washington,0,0,0,0,0
4245,4245,2019-01-05,Charlotte,Denver,Charlotte @ Denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Denver,0,0,0,0,0,Charlotte,0,0,0,1,0
4246,4246,2019-01-05,Dallas,Philadelphia,Dallas @ Philadelphia,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia,0,0,0,1,0,Dallas,1,1,1,0,0
4247,4247,2019-01-05,Golden State,Sacramento,Golden State @ Sacramento,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento,0,0,0,0,0,Golden State,0,0,0,0,0
4248,4248,2019-01-05,Houston,Portland,Houston @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland,1,0,0,0,0,Houston,0,0,0,0,0
4249,4249,2019-01-05,Memphis,San Antonio,Memphis @ San Antonio,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,0,0,0,0,0,Memphis,1,1,1,0,0
4250,4250,2019-01-05,New Orleans,Cleveland,New Orleans @ Cleveland,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,Cleveland,1,1,0,0,0,New Orleans,0,0,0,1,0
4251,4251,2019-01-05,Toronto,Milwaukee,Toronto @ Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,1,0,0,0,0,Toronto,0,0,0,0,0
4252,4252,2019-01-05,Utah,Detroit,Utah @ Detroit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,Detroit,0,0,0,1,0,Utah,1,0,0,0,0
4253,4253,2019-01-06,Brooklyn,Chicago,Brooklyn @ Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,Chicago,0,0,0,0,0,Brooklyn,0,0,0,0,0
4254,4254,2019-01-06,Charlotte,Phoenix,Charlotte @ Phoenix,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,Phoenix,0,0,0,0,0,Charlotte,1,0,0,0,0
4255,4255,2019-01-06,Indiana,Toronto,Indiana @ Toronto,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toronto,1,1,1,0,0,Indiana,0,0,0,0,0
4256,4256,2019-01-06,L.A. Lakers,Minnesota,L.A. Lakers @ Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Minnesota,0,0,0,0,0,L.A. Lakers,0,0,0,0,0
4257,4257,2019-01-06,Miami,Atlanta,Miami @ Atlanta,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Atlanta,0,0,0,0,0,Miami,0,0,0,0,0
4258,4258,2019-01-06,Orlando,L.A. Clippers,Orlando @ LA Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Clippers,0,0,0,0,0,Orlando,0,0,0,0,0
4259,4259,2019-01-06,Washington,Oklahoma City,Washington @ Oklahoma City,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma City,0,0,0,0,0,Washington,0,0,0,0,0
4260,4260,2019-01-07,Brooklyn,Boston,Brooklyn @ Boston,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,Boston,0,0,0,1,0,Brooklyn,1,1,1,0,0
4261,4261,2019-01-07,Denver,Houston,Denver @ Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,0,0,0,0,0,Denver,0,0,0,0,0
4262,4262,2019-01-07,L.A. Lakers,Dallas,L.A. Lakers @ Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,Dallas,0,1,1,0,0,L.A. Lakers,1,1,1,0,0
4263,4263,2019-01-07,Memphis,New Orleans,Memphis @ New Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,New Orleans,0,0,0,0,0,Memphis,0,1,1,0,0
4264,4264,2019-01-07,New York,Portland,New York @ Portland,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Portland,0,1,0,0,0,New York,0,0,0,1,0
4265,4265,2019-01-07,Orlando,Sacramento,Orlando @ Sacramento,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento,0,0,0,0,0,Orlando,1,1,1,0,0
4266,4266,2019-01-07,San Antonio,Detroit,San Antonio @ Detroit,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detroit,0,0,0,0,0,San Antonio,0,0,0,0,0
4267,4267,2019-01-07,Utah,Milwaukee,Utah @ Milwaukee,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,0,1,0,0,0,Utah,0,1,0,0,0
4268,4268,2019-01-08,Atlanta,Toronto,Atlanta @ Toronto,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toronto,0,1,1,0,0,Atlanta,0,0,0,0,0
4269,4269,2019-01-08,Charlotte,L.A. Clippers,Charlotte @ LA Clippers,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,LA Clippers,0,0,0,0,0,Charlotte,0,1,0,0,0
4270,4270,2019-01-08,Denver,Miami,Denver @ Miami,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,0,0,0,0,0,Denver,1,1,1,0,0
4271,4271,2019-01-08,Indiana,Cleveland,Indiana @ Cleveland,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,1,0,Indiana,0,0,0,0,0
